,user,red_wine,white_wine,sparkling_wine,rose_wine,content
648,PatrickBbot,0,0,0,0,"Oh, he and Mrs. Rose went to some wine tasting thing"
649,TheTravelGrdns,0,0,0,0,"#Tavel #France  So many fine #Rosé #wine tastings, so little time! https://t.co/Cr3zWC5tpD"
650,CroviesLi,0,0,0,0,"Metaxa 12 Stars

Score 83/100, it's blended by brandy &amp; wine &amp;spice, not so bad.

Strong and rich with rose honey, sweet moscato, vanilla caramel, dried fruit, Mediterranean spice, roasted oak, smooth tannin, orange chocolate.

Photoed on 6.10.2022

#Brandy #tastingnotes #Metaxa https://t.co/SQsdsIJvpu"
651,yuyafungxmi,0,0,0,0,"[in the bath, rose petals scattered over the surface. He's enjoying, a little glass of wine!]"
652,BrynDonovan,0,0,0,0,@bollewrites Rosé and vacuuming seem like the perfect housework/wine pairing.
653,extradiyos,0,0,0,0,"last najud ni. dr blondie said at least 10 shades of red in midnights. i'll try to name it all.

burgundy
wine
blood
scarlett
rust
maroon
rose
crimson
ember"
654,Lily_Rose_Music,0,0,0,0,I’m psyched to be joining #WineDownWeek with my friend @theashleycooke! We’re gonna be tasting some delicious @1000StoriesWine &amp; learning all about pairing wine with food. Will I become a sommelier? Go check out the video later today over on @ACMawards 🍷 https://t.co/YuFoczC3P8
655,billboard,0,0,0,0,.@Adele pours out the rosé in the cheeky new music video for #IDrinkWine https://t.co/HXPSNCkYjs
656,ACMawards,0,0,0,0,"Look, swirl, smell &amp; sip – we already know wine goes great with Country Music. Now @theashleycooke &amp; @Lily_Rose_Music are teaching us a few things about wine + food pairings. Join them on a fun &amp; unforgettable journey into the kitchen, presented by 1000 Stories Wine #WineDownWeek https://t.co/Er5Q3Wl5EI"
657,Tashiee_J,0,0,0,0,"Then after hitting send, she goes back to sitting alone with her rose &amp; a glass of cheap ass wine. Not truly understanding how dumb she really looked. https://t.co/DIFuOe5pt6"
658,JohnGra17254049,0,0,0,0,@bollewrites Rose should just stick with vacuuming and stay away from the wine
659,rwbMentor,0,0,0,0,"Looking For Something  A Little Different? Give These a Try!
Martha's Chard- California Chardonnay-2020
Medium Bold Flavor - Medium Dry - Medium Soft Finish

Snoop Cali Rose- California Rose Wine- 2020
Delicate Fruity Flavors of Strawberry, Watermelon, Raspberry 
@19Crimes https://t.co/pb2PZeHFLY"
660,Wazupnaija,0,0,0,0,Adele Pours Out the Rose in Cheeky ‘I Drink Wine’ Music Video: Watch - #naijaforum #naijablog #naijamusic - https://t.co/ATsrScLZRU https://t.co/2TWPwZVJpM
661,KPOPFansApp,0,0,0,0,Adele Pours Out the Rose in Cheeky ‘I Drink Wine’ Music Video: Watch https://t.co/XgaLycYNTu
662,ColioWinery,0,0,0,0,"Save $1.00 on our Hopetown Pinot Grigio Rosé #VQA! Fruit-forward with notes of green apple, pear, &amp; aromas of fresh strawberries + lemon zest.

Pair with: Chicken or grilled fish
Now $12.95 | Reg. $13.95 Available in store at Colio Wine Boutiques &amp; online https://t.co/q3RE2PFtq3 https://t.co/zghSYFHPvl"
663,BluePurpleMusic,0,0,0,0,Adele Pours Out the Rose in Cheeky ‘I Drink Wine’ Music Video: Watch https://t.co/r0D6HaoBcb https://t.co/iJX36JkYXo
664,concert_next,0,0,0,0,#Music #Pop #musicvideo Adele Pours Out the Rose in Cheeky ‘I Drink Wine’ Music Video: Watch https://t.co/4jFCoA0M94
665,rzzrradio,0,0,0,0,New post (Adele Pours Out the Rose in Cheeky ‘I Drink Wine’ Music Video: Watch) has been published on RZZR Radio - https://t.co/7ZA2ghVIPH https://t.co/7lboxWT2L4
666,wwwCharlieNu,0,0,0,0,"Adele Pours Out the Rosé in Cheeky ‘I Drink Wine’ Music Video: Watch https://t.co/dWyRZE0RmS

Hit Radio Charlie: https://t.co/RA8AKY8AJ3
Charlie Broadcast Group: https://t.co/xU6ALVt7zz
Google Play: https://t.co/iyZ3AbJHVD

#musicnews #music #radio #tunes #hits #onlineradio"
667,pattimmons_,0,0,0,0,"Adele really said let's just get me a lazy river, a stunning gold dress, and a shit ton of rosé for the I Drink Wine music video https://t.co/IZJyOXnfup"
668,hjyjbot,0,0,0,1,"“As you wish.”

Pong, the cork came out and the wine bottle was lifted then tilted. Rosé wine. The pink color was dripping over the faded hair.

“Oh, my mistake.”

I said calmly without stopping pouring wine.

Sung Hyeonje looked at me without lifting an eyebrow."
669,WhippoorwillBH,0,0,0,0,"Drink the coffee and get yer work done. We’ve got some wine to drink t’night. 
• Wine BTG $2 Off
• $20 all ya care to drink (red, white, rosé)
• All bottles (like the ones in the pictures) 25% off if you drink ‘em here, no corkage. 

It all starts at… https://t.co/nPyrVeToxz https://t.co/YG4RlqfVbX"
670,AmericanRoseSoc,0,0,0,0,"ROSE NAME: RINGO® Double Pink Rosa hybrida

""Semi-double pink flowers with yellow stamen surrounded by a wine-stained eye. Very hardy, with glossy foliage that has excellent black spot resistance.""

Introducer: Spring Meadow Nursery

👉 Other rose intros: https://t.co/idVSzEtEeG https://t.co/XX29ha3Hlj"
671,Joppie97774396,0,0,0,0,@mmeeuw @thierrybaudet @fvdemocratie Thierry snorts too much rose wine and coke I guess.
672,fortunatefall03,0,0,0,0,Adele Toasted with Rosé While Gliding Down a Lazy River in New “I Drink Wine” Video; Vegas Residency Starts 11/18 - Rock Cellar Magazine https://t.co/ozxaIcEbto
673,TMZ,0,0,0,0,"Adele, sipping rosé, while checking out Kendrick Sampson -- a total mood (via @toofab) https://t.co/AP7mAkjxSG"
674,MadamAfrika,0,0,0,0,Forgot about by Lautus Rose. It is such a great non-alcoholic wine. 10/10 recommend the rose and their bubbly!
675,TooFab,0,0,0,0,"The video features Adele sipping on rosé, floating down a river and checking out @kendrick38 https://t.co/jLRTrYVA04"
676,harpersbazaarus,0,0,0,0,"Adele Lounges in a River of Rosé in Her New ""I Drink Wine"" Music Video https://t.co/Ud4p0rU53l"
677,SiwelaWines,0,0,0,0,"In case you are looking for a reason to have a glass of wine tonight, here it is. 

Siwela Pinotage Rosè is fun and fruity with delicious notes of strawberries and cherries. 

Enjoy a bottle for only R110, visit www.siwelawines or WhatsApp us at 0605291486. 

#winewednesdays https://t.co/kZEL7BJM0r"
678,Soullovv,0,0,0,0,@MrsShipsThemAll @BlackIceFire @fuckedupfoods yes and some rose wine to be extra fancy and say hon hon and then also kuffel knuffel or so
679,DymoltWines,0,0,0,0,"Find the perfect gift with our highly sought collection.

https://t.co/WVwqnmXMbj 
_____________________________________
#craftedcandyfloss #no_more_boring_drinks #dymoltfamilywines #crystalsip_rose_the_day_away #wine_me_up_and_watch_me_go #beautyplug #businessoverwine #dymolt... https://t.co/fKx4obmTxp"
680,BellsUpWinery,0,0,0,0,"Have you tried our 2021 Prelude Rosé of Pinot Noir, 2021 Helios Seyval Blanc, or 2021 Rhapsody Pinot Blanc? Wine reviewer Owen Bargreen's a fan, scoring all three in the low 90s. Order or book your private tasting with Winemaker Dave at 503-537-1328.

https://t.co/ww1frQVpw4 https://t.co/j3DANzO6OA"
681,Magman55,0,0,0,0,"@chewzo14 Perfect seat to put @CoastalPalace right at the back. No rose wine at the bar though, Holmesdale favourite I'm told.
🤣🤣🤣
@cyp_toon"
682,AugustHill,0,0,0,0,"@story_rose Don’t get intimidated with your holiday gift giving! Wine is a great gift… and honestly, have you ever heard of anyone returning a bottle of wine? We didn’t think so!🍷
https://t.co/E2tLKxKQJ9"
683,VDV_Nigeria,0,0,0,0,"Pink colour so subtly enticing, sparkling bubbles as refreshing as mountain air, VdV Ice Rose is the true definition of elegance in a bottle. It’s hard to resist 🤩

#WineLovers #LuxuryLifestyle #FrenchWine #Wine #WineOfTheDay #SparklingWine #VeuveDuVernay #ATasteOfFrance https://t.co/NvE8gAjLw6"
684,FancyFather,0,0,0,0,"@Shiki_M___ I wish I could prepare you a fancy dinner, I already love keeping you company &amp; would love to drink rose wine with you. 🥺🙏💝🌹✨

I think that your happiness is very special🥺🙏💘.

I would love to see you gaming live on camera one day, imagine live Splatoon with camera!😂😊🙏"
685,TheAcademicWino,0,0,0,0,"In Age of Megadrought, Farmers in the West See Promise in Agave - Napa Valley Tourism Remains Strong Thanks to Focus on Land - Can rosé ever be Grand Cru? - How TikTok is changing the restaurant landscape - &amp; more #wine #news 10/26/22 WINE NEWS FETCH https://t.co/oyqQIgobUI"
686,FoodieWineLover,1,0,0,0,"Happy Birthday to me! 🎂Can you guess what I will be drinking tonight? Rosé, Champagne, red wine or cocktails? https://t.co/HxnLwpHoWY"
687,GremlinEmilyy,1,0,1,0,"@bipbopbap @Iindsyy Red wine, rosé, a bunch but not all white wines and unflavoured sake are all ass

Sparkling wine, flavoured wines like the yuzu sake and some white wines can be good tho"
688,GetLike_Teee,0,0,0,0,I’ve been calling that wine Stella Rose this whole time
689,cheflifeisashit,0,0,0,0,"I don't normally buy wine at the supermarket but I was in the mood for rosé , lazy to go to the wine shop….  ok let's buy it from Carrefour .
I highly recommend this wine !!!only $ 480 but definitely a great wine ! 
#台北 
#wineRose https://t.co/wgOEL9VdgY"
690,RiaHealthSF,0,0,0,0,"""We spoke to the experts to get the scoop on the best non-alcoholic wines out there to buy, and whether you like a refreshing white, a smooth red or a subtly-sweet rosé, there's a bottle on this list for everyone.""

#SoberOctober #nonalcoholic #wine 

https://t.co/onER3723mz"
691,lauren_elise522,0,0,0,0,#thenine @MaurielleTV @RyanEFox2 @fox2deena I know candy corn isn’t popular with everyone but my FAVORITE way to enjoy it is with glass wine or champs!! It’s especially good with a dry rosè champagne..try it..it’s delicious! https://t.co/ocxw3ukxDf
692,Yupi198504,0,0,0,0,"🎄17
I like JASMIN DES ANGES the best among MAISON and I put it on every day. So, I'm glad to see it featured in this issue!

And Tomo said he'd be happy to receive a bottle of wine at Christmas! A bottle of red, white, or rosé? Someday we'd like to hear about it face to face?!"
693,summeroba55,0,0,0,0,"We need to pay these fansite as due respect: devotee, mixtape, ballena_azul71,tysy, rose wine. Stop point fingering at them randomly and call them Ssg when they always give Ty and ililchil real support ! https://t.co/LKxyi76lNI"
694,carlyswimmom,0,0,0,0,@pikachooseyou I think it’s more about it being screw top rosé. The cost of wine doesn’t always reflect how good it tastes. I think corked wine tastes better.
695,Carmellas1908,0,0,0,0,The stage is set! Wine Down Wednesday ~ $5 Glasses of “Rosé All Day” with $20 spend on plates ~ LIVE Music begins @ 6PM https://t.co/tueg9z8Gvc
696,rxzkyseptian,0,0,0,0,"love how taylor puts every other shade of red instead of just 'red' in maroon

- burgundy
- wine
- blood
- scarlet
- maroon
- roses (rose)
- rubies (ruby)"
697,gf4taylor,0,0,0,0,"rosé, burgundy, wine, blood, scarlet, mark, rust, lips, roses, rubies, maroon."
698,DymoltWines,0,0,0,0,"Kukuchana Sweet Rose 750ml Kukuchana's sweet Rose is a full bodied wine, cohesive and balanced with backbone, for the ultimate enjoy -tonight experience. 
ALC: 9.5 %, 750ml R 95 
 
Dymolt Family Wines 

#dymoltfamilywines #kukuchana #crystalsip_rose_the_day_away #wine_me_up_a... https://t.co/95SCs2luQ9"
699,Aspirelife_za,0,0,0,0,Make Roodeberg Classic Rosé your summer muse https://t.co/8TKpqowTmi #Wine #WineWednesday #Winelovers https://t.co/VRoJ5XO8V8
700,MarcJardine,0,0,0,1,"2021 F. &amp; V. Pugibet Family Pink Colomb Bay Pinot Noir

🛒 &gt;&gt;&gt; https://t.co/9QCWtxvv04

Delicious 4.0 star wine from Vin de France. A Rosé Wine with 16 ratings from the Vivino community.

#AD #wine #redwine #whitewine #whisky https://t.co/BvE1oAUtN8"
701,Chiangm38378074,0,0,0,0,Factory Direct 13oz rose gold plain reusable yongkang zhejiang stainless steel water wine coffee tumbler egg cup https://t.co/vwPo2ZWboP
702,Aztec_Burrito,0,0,0,0,@Gini_Mercury Let us cal this religion la Rozalina our pin will be a knife with a rose and our offerings shall be ladybugs or wine or blood idk
703,BBCRadio4,0,0,0,0,"🍷 Is the future looking less than rosé? 

Climate change and the world of wine."
704,PottingShedGuis,0,0,0,0,"🪴🍾INDUSTRY NIGHT SUNDAY🍾🪴

🎃Valid on halloween weekend 🎃
33% off for all hospitality workers 🎉

🍕 PIZZA 🍕 
🍻 ESTRELLA 🍻
🍺 CARLSBERG 🍺
🍻 ASPALLS 🍻
🍷 ROSE WINE 🍷

Show your payslip at the bar to enjoy this sunday offer! https://t.co/ROlLNEf0uH"
705,AlVuona,0,0,0,0,"Bubbles in a bottle: La Crema, NV Brut Rose, CA. A blend of Pinot Noir and Chardonnay. Strawberry and cherry flavors along with crisp acidity and a well-balanced finish. SRP $45
@alvuona,@telegramdotcom,#WICN905,#wine,#winelovers https://t.co/sOrUEB2ZFM"
706,for3ver_reverie,0,0,0,0,"""do u like wine and what kind"" - i like rosé :3 (it’s so good i haven’t had it in so long i’d die for some rn) #tellonym  https://t.co/oUTRaa1JDI"
707,ByJovi,0,0,0,0,"Did you know that @hamptonwater is now available in the UK?

If you haven’t heard about it before, it’s a collaboration between @jonbonjovi, his son @JesseBND and iconic winemaker @GerardBertrandO.

Links to purchase…

Amazon: https://t.co/c8ZHi4MG9f"
708,greenspoonke,0,0,0,0,"Wednesdays should never end without a glass of wine in hand 😉 ⁠
This Italian rose is perfect with starters with cold cuts and vegetables 🥬, light meat 🍗, and tuna or young cheeses 🧀 that are not too ripe.⁠
⁠Click the link below to order!

https://t.co/ljJfltwh2t https://t.co/kSO0UNFDOl"
709,wagabagabobo5,0,0,0,0,"The glass was raised, the fire rose 
 The fullness of the wine, the dim last toasting 
 While at port, adieu or die"
710,cIairebIoom,1,0,0,0,i swear i’m a red wine and rosé enjoyer!!!! i swear
711,jandancer33,0,0,0,0,"@talwood5551 @JaneDoe07800817 @garethicke @H1dd3nH4nd What about the other 8 or 10 gods that were stabbed in the ribs, born to a virgin, turned water to wine, died and rose after 3 days? All been debunked as well?"
712,kawaiigyomei,0,0,0,0,"@Aiko_Crowned @Aaron_Fear16 well i would just lie down and wait for the alcahol to wear off. OR, i would drink too much to get drunk in the first place. i'm a wine, prosecco and rose kind of girl"
713,KayTee15355740,0,0,0,0,"ROSE WINE AND CHOCOLATE GIFT SET 
.
£19.99 &gt;&gt;&gt;&gt;  FROM  £29.99 
.
PRICE DROP 
.
https://t.co/WXHh8egSAO"
714,manmetdiepan,0,0,0,0,"My Wine of the Day, Groot Constantia Rosé 2022, excellent with Marinated Trout with Dill…
Click here for more and to watch my Instagram Tasting.
https://t.co/vsK0mZJZ7p
@GrootConstantia @Boela59028095 @lilajutzen https://t.co/gsR7r1EVzv"
715,FidelmaMcMorrow,0,0,0,0,"Starting our day of “day drinking” as we explore Stellenbosch. I loved the dry rosè here at @beyerskloof . ❤️🍷 #culturetrav @ Beyerskloof Wine Farm, Stellenbosch https://t.co/Ix7cKOpZX9"
716,WOOLWORTHS_SA,0,0,0,0,"Join WCellar Wine Club’s free virtual tasting with SA’s top rosé winemakers on 27 October 🍷

Join us and you could win a R500 Woolies gift card: https://t.co/GfXH1IH4J3 https://t.co/7casVvByQp"
717,Tongxiang_China,0,0,0,0,"The gorgeous roses🌹 are still in full bloom in Zhongqun village, #Tongxiang, contributing to the popularity of countryside trips to the place. Jiuniang, or sweet rice wine with rose petals made in the village, is the epitome of tourist charm. #LivingInTX #DakaChina #WowSpots https://t.co/kIBl1SVDGu"
718,channlaurr,0,1,0,0,"@NotYetUhuru_ it’s absurd .
everyone knows it’s better with white wine / rosé ."
719,PetzerVivian,0,0,0,0,@tamsully12 My wife tried speak French ignored almost insulted I played dumb smiled made innocent eye contact. Won . I love wine in thin lipped glasses. Near arc de triumph hot day we drank from a thick lipped clay mug a strong rose chilled. Loved it . That’s education in debate
720,OC_Gaaji,0,0,0,0,"@akilan16 @sumanthraman The same way yesunadhar rose to heaven, the same way he converted water to wine.

The same way M0hmd flew in flying horse, the same way he split the moon in half."
721,BidfoodUK,0,0,0,0,The master of wine has spoken... That's a clear no for the jalapeño rosé trend 🤣 https://t.co/sMh5NKXrsY
722,YOLO_Ponteland,0,0,0,0,"WINE WEDNESDAY 🍷😍

Red, white or rosé... our fantastic house wines are only £9.99 a bottle every Wednesday.

We'll all be wine connoisseurs in no time! https://t.co/hU2so5rVMF"
723,shape_bot,0,0,0,0,"The ordinary rose square came on the plain paper. Then eight triangles joined, covered by wine."
724,WineInterviews,0,0,0,0,"What do #Rosé and #Bourgogne have in common? The latest SecretsommelierUK article is out! https://t.co/AnifaedCEK @CUBEHQ @GRANCLOS 
#wine #vin #legrancros #rose #rosewine https://t.co/uDqq6Ujqxb"
725,LoveAdele30,0,0,0,0,"My guesses for the title of the next Adele album, provided they aren't based on her age:

1) A flower and my top two guesses are 'Rose' or 'Chrysanthemum'
2) Wine
3) Gold"
726,deb_egg,0,0,0,0,"@HopeWhitmore Don’t feel bad about not giving the boob. It’s all lovely, but so are night feeds themselves (retrospectively with rosé wine-tinted glasses 🤣). Your baby will look to you for comfort and when they start smiling, you’ll know all about it! 🥰 Joint baths? Reading books? Chatting"
727,jimmywongeats,0,0,0,0,"How exciting, the upcoming Loire Valley wine @loirevalleywinesaus Rosé Room event, a four-day pop-up event in Surry Hills' Clock Hotel from October 27 to October 30. The Rose room is transformed into a glamorous setting of fresh flowers, decorations, fea… https://t.co/JGMJaUGaoC https://t.co/Wvfj3cI93y"
728,JK_9505,0,0,0,0,"Junji’s stage presence is magnetic. The way he shines, the reflection of all the grace and flow of rose petals. He slides across the stage, wine and cocoa like the red carpet. His performance up on stage has the star quality, that bright light that sparks like the Moon."
729,shape_bot,0,0,0,0,"The ordinary rose square came on the plain paper. Then four lines joined, covered by wine."
730,Kdmorrow12,0,0,0,0,I felt fresh today not because of court a rare moment I get to take my partner out during the day during the eeek it sucks to not have the remote sometimes lol. messy burgers and fries I washed it down with the sweetest of bubbly rosè wine…no flex I fight for my respect. 4
731,behindthemall13,1,1,0,0,folklore it’s white wine. evermore it’s red wine. midnights is a sparkling rosé
732,wagnerblog,0,0,0,0,"shallot/seasoning pepper-braised local chicken thighs, sauce of rosé wine/sorrel; boiled Yukon Gold potatoes, lovage; flat bean/Romaine lettuce /baby arugula salad w/Catalan oil/white balsamic; Zweigelt, Blanc de Noir, Dürnberg; ‘Tracing Lines’, by Robert Fokkens https://t.co/X72ggEhZHp"
733,Fancygirlnyc,1,0,0,0,"Excited to share this item from my #etsy shop: Red Wine, Navy, Blush, Dusty Rose, Green, Beige, Black, Dark Teal,Purple, Lilac, Lavender Champagne Beige Hairpieces, Bridal Flowers clips https://t.co/qF0AQ6qE4I https://t.co/DOSdtmpA64"
734,ZsaNaeLuvsNone,1,0,0,0,"The thing about Taylor Port, it’s just like any other red wine to me (specifically more of a  Stella Rose Black). Depending on how you drink it, it can hit you fast or sneak up on you… Good yes but definitely hyped."
735,Prettaayyy,0,0,0,1,@JayyLoyal_ With the rosé wine at the bottom of the hookah talking bout lit https://t.co/hUv1BFFCKU
736,Citizen_Sharon,0,0,0,0,@Angry_Staffer Wow. I want your rose colored glasses! Or maybe the wine that was in those glasses.
737,Wilbur7200,0,0,0,0,"@nycoffeequeen @JLasagna43 Understood but I think folks tend to look back on the George Years with rose colored glasses. It wasnt all wine and roses. There was a lot of serious disfunction - but most importantly, the economics of the game changed. Back then George was the Big Mojo bankrolling...."
738,NicoSuaveA,0,0,0,0,"Are people just finding out about Taylor Port or port wine? Y’all do know port is a type of wine right? Like riesling, rosé, pinot noir or cabernet. Port typically has a higher percentage of alcohol compared to other wines."
739,kathygpr,0,0,0,0,"Love democracy just as much as a delicious rosé? It's your chance to shine!

@briantylercohen is selling Codify Roe-sé with all profits going to @FieldTeam_6 and their mission to #RegisterDemocrats!

Wine not whine!

#RoevemberIsComing #Voterizer  https://t.co/hGq2V5VM14"
740,moonscapism,0,0,0,0,rose rituals (wine and candles)
741,tronicspider1,0,0,0,0,"✨ ""a date with amy rose"" ✨

S.tronic: huh... are you ok Amy?

Amy rose: where is my dear Sonic, he was supposed to come to have a date with me... 

S.tronic: I think that was too much wine for one date, Amy. 

For: @powerpink88 https://t.co/cmg7aWKrIm"
742,rosellynkiarra,0,0,0,0,Yall Ever Had Espolon Mixed With Casamigos &amp; Rosé Wine? Yeah. I’m Onnat All Hoco.
743,murderandmeds,0,0,0,0,"@irlfleabag Also just a big fan of wine in general, but I think dry rose suits me"
744,Nadulahair,2,0,0,0,"Spicy Red Wine 🍷🍷REDDISH-BROWN SHADE
Perfect For All Skin Tones 
✨Unit:  #nadulahair Spicy Red Wine Highlight Wig
Shop now👉👉 https://t.co/v2hP4BBKXl  
💥Nadula -#halloweensale 
💸 Extra 6% Off Over $59, Extra 8% Off Over $189,Same Code: Treat https://t.co/MhFhP5oPul"
745,LyngMichelle,0,0,0,0,"@EldRynPhoenix @mgrueskin @Michal_Rose We spend a lot of time in Florida and FL also has wine and liquor delivery and it's awesome. AND, there are still liquor stores. Why can 39 other states figure out how to coexist with wine in grocery stores and 28 other states with alcohol delivery, but CO liquor stores can't???"
746,Squadelujah,0,0,0,0,Do you enjoy wine? Have you ever been to a tasting? BL Estate is holding their Sunset Hour Tasting in Downtown Oakland this Friday. Come enjoy the signature Rosè and some good company. https://t.co/BaXlNTXfsR https://t.co/grn4ffEcGG
747,So_mmel_ier,0,0,0,0,"09 Lopez Bosconia #Rioja is awesome. Ripe strawberry, cherry, blackberry tart, plums, orange peel, clove, rose, dill, warm wood notes. Rich texture, bright juicy acid. Drink now, keep 20+ 💪🏼 #wine #winetasting #sommelier https://t.co/bKmNhWVRRu"
748,MsMalabu,0,0,0,0,"Rose petals, candlelight, bubble bath, wine 🥰"
749,kathygpr,0,0,0,0,"Love democracy just as much as a delicious rosé? It's your chance to shine!

@briantylercohen is selling Codify Roe-sé with all profits going to @FieldTeam_6 and their mission to #RegisterDemocrats!

Wine instead of whine!

#NoGOPAbortionBans #Voterizer  https://t.co/hGq2V5VM14"
750,ren_diamond,1,1,0,0,"But like between the 2, rosé and white wine slap. Red wine is so disappointing cuz i rally thought it was gonna taste like alcoholic grape juice"
751,WildHorseWine,0,0,0,0,"Rock Angel rosé Harvest to Holiday 
#wildhorse🐎 #rockangelrosé #harvesttoholiday @ Wild Horse Wine &amp; Spirits https://t.co/MFpuxJX9lU"
752,OurPlaceToNest,0,0,0,0,Today two families become one. Wine Navy Blue Ivory Gold mix of 50 Pcs satin flower petals for wedding decor rose petals artificial flower petals starting from $16.25 at https://t.co/F2NyKyOHDf See more. 🤓 #decor #wedding https://t.co/6eQLKeU6zv
753,drinks_red_wine,0,0,0,0,@Claudia31712332 @PrifWeinidog @RishiSunak No stability it's a dictatorship. Clean the rose tinted glasses
754,IDrawCharts,0,0,0,0,"@barrett_io @MightySpxdey rose is not wine, it is alcoholic capri-sun and hence for children"
755,patchworktuxedo,0,0,0,0,"@humanwithpowers rosé is on thin ice ,, I am only asking because me and j name one got wine drunk yesterday and started belting 90s love songs and it was such a pea thing to do"
756,humanwithpowers,0,1,0,0,@patchworktuxedo white wine is not my favorite i like a rose but i also do not regularly drink wine
757,amariamontoya,0,0,0,0,drinking true nopal cactus water out of a wine glass while writing in my hotel room although it may appear to whoever can see me through the window that i'm chugging rosé
758,DYvineyards,0,0,0,0,"Amit at @rocksaltbristol with our 2021 rosé - Jenny Foster, Pete Axford and Pinch Point labels  🙌

@ms_organised @PeteAxford  

#wine #englishwine #bristol #somerset #indianfood #asianfood #eatingout #restaurant #hospitality #food #drink https://t.co/kJ9Oto4lSp"
759,NarmadaWinery,0,0,0,0,"We've got a perfect selection of wines to go with that Thanksgiving turkey and all the sides you can fathom: our Turkey Trio of the award-winning 2019 Cabernet Franc Reserve, 2021 Gulabi rosé, and 2021 Legacy dessert wine. Stop by while this offer lasts! https://t.co/MzIyajg296"
760,HenryofPelham,0,0,2,0,"Our Cuvée Catharine Rosé Brut is recommended by @ElleCanada as a 'top-notch sparkling wine in Canada'! Buy yourself a bottle here: https://t.co/aXKYDA5iBA

Watch the video to learn all about this award-winning sparkling wine. 👇 https://t.co/ISnphLZyXI"
761,rorhor,0,0,0,0,"something tells me that ""cheap ass screw-top rosé"" is still more expensive than any bottle of wine I've ever bought"
762,wingedwitches,0,0,0,0,"in the mood
to treat myself to a candle lit dinner—a steak, medium rare,
wearing nothing,
with a bottle of chocolate wine all to myself,
followed by a bubble bath with rose petals,
and play classical music
while i paint my nails black,
and smoke a cigarette with red lipstick on"
763,GeorgeReeves94,0,0,0,0,"@DEvansPowell82 Ooh I love a good rosé but this stuff is £4 garbage from B&amp;M - turns out my cheapness has its limits, you'll be shocked to hear 😉 Also appropriately I am watching the episode of SC where Moira does the fruit wine adverts!"
764,CrystalCityWine,0,0,0,0,"While #VaWineMonth ends soon, new additions are still being added:

~ Vino dal Bosco Malvasia Bianca Amber Wine '21 #VinodalBosco

~ @ZephWines '19 Adeline

~ @midland.wine '18 #Sparkling #Rose Zero

#VaWine #CrystalCityWine #VaWineTogether #WhiteWine #OrangeWine #SparklingWine https://t.co/eA7wOvGqhv"
765,lorlupin,0,0,0,0,David Rose remains the most relatable person ever. Maybe I'm rewatching Schitt's Creek instead of starting a new show 🤫 I'm liking Abbot Elementary just fine but I almost burst a rib after rewatching Moira's wine comercial yesterday and I couldn't help it 🥲 https://t.co/8dkLKASB8y
766,MichaelChelus,0,0,0,0,"ICYMI on the #NittanyEpicurean the 2021 Pellegrini Olivet Lane #Rosé of #PinotNoir from @pellegriniwine #wine #sonoma #sonomachat #russianrivervalley
https://t.co/omdqXkVjpy https://t.co/zHK5FeWfoq"
767,lovedpariah,0,0,0,0,"I'm always excited to come home whenever I go outta town cuz Messay deep cleans the house and has cold Prosecco or Rosé waiting for me. It's so important to me cuz I hate cleaning, but I love a clean house and I love wine!!!"
768,jonelljozeph,0,0,0,0,"Roodeberg, the cherished South African classic with a lifetime of stories in every bottle, has released the 2022 vintage of its vibrant Rosé perfect for summer sipping.
 
@Roodeberg_Wine 
@GC_Com https://t.co/T7OreS8TDH"
769,jonelljozeph,0,0,0,0,"Make Roodeberg Classic Rosé your summer muse 

⁦@Roodeberg_Wine⁩ 
⁦@GC_Com⁩  https://t.co/9xOqTeEGw0"
770,JaiyeO,1,0,0,0,"I want red wine, I'll settle for rose though"
771,SestraSystems,0,1,0,0,"Congratulations to our partners @BateauxNewYork, who are now serving rosé as well as red and white wine on tap! 🍷🥂 While Sestra’s TapWise system is installed on additional Hornblower boats, The Bateaux New York is Manhattan's only all-glass, European inspired vessel! https://t.co/WHRkF2r6EG"
772,DymoltWines,0,0,0,0,"Find the perfect gift with our highly sought collection.

https://t.co/WVwqnmXMbj 
_____________________________________
#craftedcandyfloss #no_more_boring_drinks #dymoltfamilywines #crystalsip_rose_the_day_away #wine_me_up_and_watch_me_go #beautyplug #businessoverwine #dymolt... https://t.co/CsuuNXFTft"
773,GrvMstr1,0,0,0,0,@Twonaturistson1 Can you describe what rose wine taste like?
774,VitaBellaWine,0,0,0,0,"Patrick Bruel - French singer-songwriter, actor and professional #poker player - at Domaine de Leos Joins Forces with Nicolas Jaboulet In Producing Its Top Rosé LEOS #wine #pokeronline #patrickbruel 
https://t.co/8LsoNyoqER"
775,WineofGeorgia,0,0,1,0,"Finest and Most Natural Range of Georgian Wines from the Oldest Wine Origins in the World. Choose from Qvevri Red, White, Rose &amp; Sparkling Wine Selection. . #wine #winelover #business #georgia #london #uk https://t.co/8g73VeM5ty"
776,TheTravelGrdns,0,0,0,0,"Belle photo @TheWinerist It's always the season for #winetravel Mais, oui! J'adore #Luberon  https://t.co/NszosVVbn2 https://t.co/htm5dp8njb"
