,user,red_wine,white_wine,sparkling_wine,rose_wine,content
679,FineJewelryDeal,1,0,0,0,Happy Birthday November Babies! Citrine is the birthstone for November. It ranges in color from the palest yellow to dark amber named Madeira because of its resemblance to red wine. A gift of Citrine is symbolic of hope &amp; strength. Ideal to help get through tough times in life! https://t.co/YVOiWBu0Fc
680,Mazzellas,1,0,0,0,What's your favorite red wine to enjoy with a delicious Italian dinner? Be sure to order a glass with your meal. 🍷 https://t.co/7BqKl3LoKf
681,Ena_LilaXtarLit,0,0,0,0,"@bono_cher many! but rn, Bonfire hearts,James Blunt, comes to mind
&amp; Walking After you,Foo Fighters
Walking in Memphis, Cher
Soldier, Gavin Degraw
Human,The Killers
(sm of these r ingrained favs w 'em for me coz of fab Yt edits w 'em/fanfics)
Lady in Red
Uptown Girl
Poison&amp;Wine
Book of Love"
682,Its_Bobbins,1,0,0,0,"@CureGig Yeah 2 / 3 for me, great shows, not sure pints of red wine even at xmas was the way to go though"
683,thecitywino,1,1,0,0,@artisanswiss Red wine glass easy. How about white wine glass?
684,GGreengage,1,0,0,0,"@varindeus Full on roast chicken dinner, with a chicken, Guinea fowl and red wine gravy. Roast potatoes, steamed cabbage, roast onion, roast carrots, stuffing, and crispy stuffing balls.
It turned out beautifully"
685,JaniePxoxo,1,0,0,0,I want red wine and some cuddles today ☹️
686,CrowGlittering5,0,0,0,0,"https://t.co/as8IsACgMN

#ActuallyAutistic warning: this is an example of what decadent and declining / collapsed empires encourage because they like to. Auti$m-$peaks is not a legitimate enterprise, it's a contemptible and weak group of wannabe mate criminals./gen"
687,YourCashDaddy,1,0,0,0,"He buys them both a red wine , sitting at a table with their drinks and handing hers over .

""I can be , I've been searching for someone to replace my dear wife . . . To help out with her — but no luck yet ."" https://t.co/7ivk91QcNJ"
688,S411Y100,1,0,0,0,@lardybasto I’m here for the strictly / red wine combo 🍷🍷🕺💪
689,drinks_red_wine,0,0,0,0,@josboCDF17 @toy_andrew @WalesOnline Because wales had separate and different rules - why shouldn't they be scrutinised for their decisions or do you just want a dictatorship with no accountability? Let's face it @PrifWeinidog wants another 60 MS's so wasting money is already endemic in @WelshGovernment
690,truthisbest5,0,0,0,0,"@JewWhoHasItAll The red symbolizes the wine priests use to get the altar boys drunk, and the green symbolizes tax-free donations.  😒"
691,o4tm3algf_,1,0,0,0,cals don't count when ur in a fancy restaurant and drinking £200 red wine
692,SunManCity,1,0,0,0,"""Home with a red wine is the best way to watch"" 😂

Pep Guardiola's plans for the World Cup sound delightful

https://t.co/m2Mo7CW0Hf"
693,worldwineevents,0,0,0,0,"Carignan (Carignane in the US, Carignano in Italy, and Cariñena in Spain) is a red grape variety of Spanish origin that’s more commonly found in French wine -- it also happens to be an important player in Southern France. Talk to your wine shop Somm, ask a few questions &amp; try! https://t.co/MtroKKrbUJ"
694,WineByKari,0,0,0,0,"⁣Fun Fact: The Carneros region in Napa Valley has 8,000 vineyard acres and more than 30 wineries. They received their AVA status in 1983. Sounds like a great place to visit!⠀
⠀
WBK WINE CLUB OCTOBER⠀
Theme: Wine pairing with red chili⠀
⠀
Fifth wi… https://t.co/gGgHDFXTj8 https://t.co/3MMEUlKlKi"
695,eastendshorty,1,0,0,0,Craving a post work glass of red wine
696,nakedjam,1,0,0,0,Having a grand time. Eating marmalade sandwiches and the occasional red wine 🍷 https://t.co/0cFyKHrBmH
697,MRRowlands_,1,0,0,0,Bake off with red wine mixed with Pepsi Max cherry but in a fancy glass
698,mindal_nft,0,0,0,0,"@S2O5D You are like me, only Im a woman, and you’re a man. you’re like me,only you drink red wine,and I drink whiskey.  you are like me,only you’re a painter of life, and I'm just an artist. you’re like me, only I dance on a pole (haha😂), and you are on nerves.
Just 10 sec🫠 https://t.co/HmrJtqaqf2"
699,otigart,1,0,0,0,@75snach @cantstandmenow1 Red wine 🍷🥰
700,75snach,1,0,0,0,@otigart @cantstandmenow1 Oh dear. Coffee is life.  Actually  red wine is too.
701,RobMart50978526,1,0,0,0,"@DefiantLs dude, do you re read your comments before sending? talk about a lack of self awareness.
well at least you'll have at least 4 more years to learn to enjoy her excrement. I hear it goes down well with a good red wine. Bon Appetit!"
702,CorkGourmetGuy,1,0,0,0,"Chicken marinated in olive oil, garlic, lime juice, honey, siracha, oregano and red wine vinegar, topped with smoked thousand island mayo. 
#food https://t.co/tMwUnvp4AU"
703,_MalaOnez,1,0,0,0,I need a professional to help me choose the perfect affordable (&amp; accessible) red wine for my bolognese 😭
704,kennym1958,1,0,0,0,@cantstandmenow1 Red wine
705,SchemingJake,1,0,0,0,"Shortly after completion of Naked Lunch, William S. Burroughs plied me with red wine and hallucinogens and sexually assaulted me in the Ozarks."
706,YourCashDaddy,1,0,0,0,"""She's fine , I'll have a word with her — it won't happen again ."" 

He gives a faint smile , and bites his lip .

""Is that all , there's a nice bar a few blocks away — we could discuss . . . My daughter some more over red wine ."" https://t.co/3IwNhasoZl"
707,Ian___F,1,0,0,0,"@petite_michelle Dima, somebody say red wine"
708,deathonthemoon,1,0,0,0,i was waiting for the waterbus to reach my friends to celebrate halloween together with a bottle of red wine in my hand. it's been the first thing i told to my friends when i saw them and it sounded so unbelievable ! https://t.co/rnWbaKMvXw
709,An_gBaby,1,0,0,0,Red wine + Abba
710,The_WWERingPost,0,0,0,0,"@OtakuSupreme Mixture of a store bought red curry paste and warm/hot chilis, lemongrass, ginger dried lime leaves, shallots, caramelized yellow onions, white burgundy wine, skirt steak (sauteed in the paste), homemade chicken stock, coconut milk.  No Fish sauce or cilantro...Can't stand either"
711,Rosie4424,0,0,0,0,Weird my bowl taste like i’m drinking a giant glass of red wine… I don’t hate it but I’m V confused
712,RizzyB96,1,0,0,0,"Down to 205, had a great workout today and I got a nice bottle of red wine to celebrate that and also for it being my first drink since September 🥳 honestly don’t think I’ll start drinking liquor/beer like that again. Maybe wine like this for celebrations"
713,VinhoFacts,0,0,0,0,"Ruby vs Tawny Differences:

Ruby ports are more ruby red in color and Tawny ports have a tawny brown color. As for flavor, both have a sweet taste. However, Ruby ports have more of a fruity, berry flavor and Tawny ports tend towards a nutty, caramel flavor.

#wine #port #Somm"
714,ClareOnAirLive,1,0,0,0,Might have found myself in a cosy pub with red wine and candles on a yukky evening- yessss 👍 https://t.co/ACnDf4eogD
715,DennisLeviticus,0,0,0,0,"How to tell if a Woman does not feel about you that way...
The wine, the flowers, the candles...the red satin sheets...
I climb into bed, and slide right off the bed, out the open bedroom window.
Satin Sheets are a Woman's ejector seat."
716,JohnnyBCool,1,0,0,0,"@hellohahanarf @_TheChuck_ red wine IS hangover city for me . Oh, wake up with a brick tied to your ear . Oof"
717,TurdFurgesonn,1,0,0,0,"@silentkil_er Coffee at 19, red wine at 23, tea at 34"
718,hellohahanarf,1,0,0,0,"@_TheChuck_ @JohnnyBCool I didn't eat dinner, just had some cheese and crackers with my neighbor, then drank over a bottle of red wine. Shockingly drunk last night!"
719,bjornfurulund,0,0,0,0,From a tasting in Oslo. No time for notes. . Wine from Red Newt Cellars via Vivino: https://t.co/FQhpnaGE06 https://t.co/TzgTKOM5e9
720,HowToMake_Stuff,1,0,0,0,"To make a cable-knit jumper, just boil red wine with smelly cheese."
721,churchendbeer,1,1,1,0,"Church End Brewery has a brand new wine list. 🍷🍾

WHITE WINE

Pinot Grigio
Chardonnay
Savignon Blanc

ROSE WINE

Zinfandel Rose
Pinot Rose

RED WINE

Merlot
Shiraz
Malbec
Rioja  

SPARKLING WINE

 Prosecco Spumante
Cremant de Loire Brut https://t.co/ki0tlSrDQV"
722,proditiophobe,1,0,0,0,"It's summertime and I hang on the vine 
 They're gonna make me into sweet red wine"
723,dudewheresmymo1,0,0,0,0,Glass of red wine*
724,Heloise_Werner,1,0,0,0,Heavy rain sounds on the skylight + glass of red wine = yes ok that’s nice.
725,ChrisCartagena8,1,0,0,0,"I had a cool Halloween in my childhood home. I carved a Halloween 1978 Jack O' Lantern, ate pizza shaped like a Jack O' Lantern &amp; wings, drank good for the blood red wine, watched Halloween l (1978) &amp; ll (1981), saw neighborhood Folks dressed up... Yeah! It was a cool Halloween."
726,m_gilk,1,0,0,0,"is allergic to               enters in 
red wine &amp;                  wine drawing
refuses to drink         to meet
it bc of reaction        pedro pascal https://t.co/JKDjzUDraV"
727,brittajmitchell,1,0,0,0,@ohyouresotough BOOM! red wine was my best friend… yep you heard me!
728,PamelaComedy,1,0,0,0,I hate winter but I’m very excited to drink red wine and eat chili in my pjs while watching every lifetime Christmas movie.
729,KansasTrueheart,0,0,0,0,"Supper this evening:
Homemade Potato, cheese &amp; 
onion gratin with salad &amp; mushrooms..
&amp; a cheeky glass of red wine! 😋🍷🍲🥗 https://t.co/3UcM2Olq0W"
730,__saesben,1,0,0,0,"I will drink 85% water,15% red wine, no junk, get more work done and workout more all November"
731,IanGosling14,1,0,0,0,"@sophiearumble First it was bourbons and now red wine, if you mention chocolate next that will be the holy trinity complete 🤗🤗"
732,No_ID_Lady,0,0,0,0,"@magneticksara Was it red wine? If not, there you go; if it was, I’ve been LIED to!"
733,LylaBrown48,0,0,0,0,"WIE 28 Bottle Wine Cooler Refrigerator Compressor Wine Fridge for Home Freestanding Wine Cellars White Red Digital Control Au YCXGLGL

https://t.co/kRwlOshAT7 https://t.co/uxzOZTBmyn"
734,scotlandfoodjoe,1,0,0,0,"Great recipe for squash in the excellent @restaurantmoro Moro Easy cookbook which at least took a good chunk out of the massive pumpkin! Beautiful flavours of garlic, rosemary and red wine vinegar. #pumpkin #foodwaste https://t.co/1yP4zzbvi2"
735,Smurf_Blue657,1,0,0,0,@mallyapps I know right have even had a glass of red wine to help! Hope it stays that way!
736,Dr_PooneGreen,1,0,0,0,Dash it with coke 😂😂😂 phela red wine e strong https://t.co/oRJc63xe0y
737,VikingDrinks,1,1,0,0,"Taste of East Waterford,idea of a beautiful Hamper from our Vineyard &amp; Orchards, a selection of natural ciders, Red wine , White Wine liqueur, Blackcurrant liqueur, Method traditional sparkling cider, delivery foc in Waterford, All organically grown and produced, PM for details https://t.co/3IGpj8B92D"
738,BeerSauceShopSH,1,0,0,0,"Basil Hayden Drop! | Artfully Aged😍

Dark Rye
10 Year Bourbon
TOAST
Red Wine Cask Finish

Prost! 🥃 https://t.co/o5HJqskCUI"
739,BowTiedMtGoat,1,0,0,0,"This mixed with Bourbon makes for an excellent drink. I make mine with apple cider vinegar in lieu of red wine vinegar.

I call it a ""Kentucky Legionnaire"" https://t.co/mbxjfdzVj6"
740,dudewheresmymo1,1,0,0,0,Promised myself a pack of cigarettes and $20 red wine if I survived that flight.
741,tayspaperring,1,0,0,0,@the1_folklore bit of red wine poured over you will do it
742,tcoley1,1,0,0,0,@TamiK_Colorado @DammitIggy @kdwho @Tx_sweet_tea @CweetKeller @CAT1PRO @geotruckr @JayVanOrman @SeaborneAndrew @JeffMG68 @stang_michael @TerryMeek15 @Scooby_Barkley @HARROW_h @frances_van @honeybabger48 @calipam93312 @mez_merrill @elusive_gp @AllenCahill @supersteak @AZ_HogMan @kbbcubed @FoundinNV @jonllast @LaurieSzaroz @PedalFull @BellaJeepGirl @goodenough_fu @CityofTwoRivers @evltwnHD1 @vaneat91rs @Mark_R1_5VY @JayDee1418 @TexasDamnit @TheFigen @tyler_casper @InterestingFol1 @mikebienc @THEJeepMafia @Tank92007670 @gerarditomuris1 @BEyes60 @Bellagiotime @SeawolvesRugby @SeattleKraken @Seahawks @MongolianGrill I’ve heard red wine helps. 🍷
743,writer_gail,0,0,0,0,#Etsy #Etsyfinds #Etsyshop #Wine #Winebottle #Wineapron #Waistapron #Handmade Protect your clothing with a 1-of-a-kind WINE TERRYCLOTH REVERSIBLE Waist Apron w/ wine patterns that vary on each side. For the wine lover who loves to cook/craft! https://t.co/H43kJhgUsX via @Etsy
744,Pascalsuave__,1,0,0,0,Need me some red wine 🍷
745,AriShaun2,0,0,1,0,"Ivation 12 Bottle #Compressor Wine Cooler #Refrigerator w/Lock | Large Freestanding Wine Cellar For Red, White, Champagne or Sparkling Wine | 41f-64f Digital Temperature Control #Fridge Stainless Steel https://t.co/lZV09gsHhR https://t.co/EiEW288cXu"
746,1caykapgelabine,1,0,0,0,@zeynepersozw Red wine
747,CamacEliecer,1,0,0,0,"@UribeDJ little red corbette y red red wine, mi dupla,gracias"
748,Joel1992,1,0,0,0,@stephenmcblain Beef in slow cooker for 7 hours with a load of red wine and gravy made from the stock unreal all this cooking on days off helps 😂😂
749,TarasFashions,1,0,0,0,Check out Marc Jacobs Womens Red Wine Gold Sienna Espadrille Slip On Flats Sz 8 NIB https://t.co/cb9amsfVIW #eBay via @eBay
750,Lucky_Shitt,1,0,0,0,"roasted slow, with a red wine reduction and sauteed onions &amp; mushrooms https://t.co/4JldT3TJwU"
751,BrianEggo,1,0,0,0,"@crackedscience @elibosnick Pro-tip folks .... that aftertaste hangs with you sooooo bad, but red wine helps get rid of it. Thanks for saving my taste buds @AliceEmmaLouise"
752,mrsDugskullery,1,0,0,0,@MGrimnasty @silentkil_er Red wine.
753,1gastronomy,0,0,0,0,"Get to know one of Greece's most popular red grape varieties and celebrate International Xinomavro Day with award-winning red and rosé wines from the Decanter World Wine Awards.

Over the last decade Xinomavro has become one of Greece’s leading red grape… https://t.co/RIOjWxbVMl https://t.co/8G8LQxMsRe"
754,Sommeli17595042,0,0,0,0,"A beautiful black rouge with a black tint!
 rich aroma.  Ripe dark red fruits and hints of spice.
 Thick and juicy mouthfeel with just the right amount of astringency!

 Australian Shiraz!
 🥰🥰🥰

#wine
#vino
#winelover
#winelovers

@winewankers https://t.co/wJwTRa9AB7"
755,WTSO,0,0,0,0,"Stock up on BIG savings this holiday season! Our 12 for $120 Case Sale is back next #WineWednesday, Nov. 9 → https://t.co/cr0ffiSiQu

Get ready to enjoy all your favorite red, white, and rosé wines! 🎉

#wine #WTSO #holidayguide #holidaywine #gooddeal #discountwines https://t.co/5KbC5vJeIT"
756,Lwazi_lr,1,0,0,0,Red wine is not your chomi shem
757,GustazosJamaica,0,0,0,0,"2 Signature Cocktails, Glasses of Wine (Pino Noir, Malbec, Pinot Grigio, Sav Blanc) or Non-Alcoholic Beverages + 1 Dessert to Share to Choose Between: Black Forest Cake or Red Velvet Cake + US$5 in G-Credits

https://t.co/QxVLwMHcAS"
758,StalwartPlants,0,0,0,0,"@SPajwani Yes, late summer into autumn. There is a beautiful variety called ‘Red Wine’ too."
759,OMWtje,0,0,0,0,"In het ‘actuele jongerenprogramma’ Twien van 1 november 1968 optredens van Frogs Ltd. met ‘Judgement’, Harry Nilsson met ‘1941’, Fleetwood Mac met ‘Need your love so bad’, Hollies met ‘Listen to me’, Jess and James met ‘Thank you showbizz’ en Peter Tetteroo met ‘Red red wine’. https://t.co/XcOZkijwzB"
760,amonsterd,1,0,0,0,$17 glass of Mexican red wine. Don't know what it is but neither does the waitress. Tried telling me it's a Sauvignon Blanc blend. Fervently hoping she's wrong. Welcome to Santa Monica
761,BradleySayers26,1,0,0,0,I know I’m getting older when I’m recommending my Twitter followers and my friends this red wine called Malbec 🍷 👏🏻 go give it a try a bottle or 2….🍷 let me know what you think https://t.co/YolHVClI5h
762,ThorntonHeath31,1,0,0,0,"@clef2205 @jamieoliver Maybe you don’t use the whole bottle of red wine vinegar, that kind of thing?"
763,winerycanada,1,0,0,0,"Red Blend 2020= medium-bodied red wine has soft silky tannins and juicy ripe fruit flavours of dark plum, blueberry, and cherry, which also linger on the finish with an added note of sweet spice and black tea;   https://t.co/7P3EhzNpOb https://t.co/CjSp8I7xrD"
764,Nampree,1,0,0,0,@Zet_Ndlovukati Lol I drink it even on the hottest day. I love love love red wine but mayibande
765,uncannymagik,1,0,0,0,Wish I had some balsamic red wine for a reduction :( https://t.co/euJDRjT7ox
766,Iavenderduft,1,0,0,0,going to pull another all nighter but this time alone &amp;‘ without any red wine. it’s that serious
767,mayusteapot,1,0,0,0,I wish I could still have red wine...
768,ColioWinery,0,0,0,0,"Hopetown VQA Sauvignon Blanc VQA, Craft Red, or Pinot Grigio Rosé…which one are you choosing with dinner?

#VQA #wine #winecountryontario https://t.co/EyIiQoV4q9"
769,JustinList,1,0,0,0,"4 hour beef ragu with Angus beef, streaky bacon, onion , celery, carrot , Milk (!) , Red wine. Delicious. https://t.co/KDsCUM1Cs3"
770,Hedgehogged1,0,0,0,0,"Dear #WhiskySanta, please may you put @TobDistillery Ledaig 9yo Bordeaux Cask from @MasterofMalt under my tree? I've been really good this year! https://t.co/zWqcTvOAjO"
771,thetoosweetguy,1,0,0,0,Condor Peak red wine is 110ghc? Eii
772,macuisine_bath,1,0,0,0,"TAKE AWAY SPECIAL: Fillet beef coated with mushroom and spinach, Duxelle, whisky pâté and puff pastry. Comes with a red wine jus and frites £16.00 (preorder and take away only)
➡️ 01225 312959
•
#beefwellington #ThePigGuide #totalguidetobath #frenchfood #prettylittlebath https://t.co/VAlVsVYj40"
773,jwmosk,1,0,0,0,@classysavage923 Can we get a red wine glass instead of a check mark?
774,PGSweeps,0,0,0,0,"Wine as a gift   The #giftcertificates can be used towards gifts, memberships https://t.co/CQqBeyGqsA  #ad Gift certificates #Gift cards for shopping https://t.co/RhEUooUUqe  #wine #holidays @pgsweeps #parties #foods #red"
775,peatandbarley,0,0,0,0,@Cotswoldistill Reserve (bourbon &amp; red wine) 50% and Peated Cask 60.2% @Milroys tonight. #EnglishWhisky https://t.co/PNSraKMALV
776,KRosenbergMusic,0,0,0,0,@AaronSmith377 Howdy Aaron!  Lovely photo ... and what a cool shade of burgundy-wine red!  Happy November!
777,PoppyFatherland,1,0,0,0,@DianaHarding7 @Jessrocks71 @Of_Meaux @melindiscott @crichton1720 @YvetteHenson @scattysmum @Glenbonny @MagnaCartwheel @EvelynGateshead @gilly_breeze @Seany60415474 @Lee_CityRed @EvilynAsBefore Just need red wine
778,FKDFlashSales,1,0,0,0,"Red Wine Decanter with Aerator for $27.46, over 50% off!    
  
https://t.co/tyzo1bJy9E https://t.co/0MAsg17lfT"
779,jameskcentral,1,0,0,0,@KaptainKulk Friend of mine no longer with us once told me about Electric Soup which was red wine and cider. Never tried it obviously even though I did love a snakebite and black and a packet of Rennie/Tums in my 20s.
780,sepuIchred,0,0,0,0,"The thick blood felt like wine, as it was continuously injected into his body, and was absorbed by the flowers at an extremely fast rate, from a deep red to a blush, then the faded pink of a washed-out ballet dress."
781,NorthMamacita_,1,0,0,0,Red wine and R&amp;B vibes.
782,NNdarkwish,0,0,0,0,@akkogear How about the CS Cristal Wine Red
783,GadgetMichael,0,0,0,0,"Last bottle of this lovely stuff on the shelf, so nabbed it!

#NowDrinking

Yellow Tail
Jammy Red Roo

Cheers! 🍷🍷🍷🍷

@yellowtailwine 

#Wine #Australia 🇦🇺 https://t.co/RMzt69yRaE"
784,gazzo22,1,0,0,0,"@Backpainandwine Not your pal !!! stop complaining and drink and share your red wine with those poor beggars, be responsible for what crap you tweet !"
785,Maze31492159,1,1,0,0,@adriancruce White wine &gt; red wine 😅
786,S_Johnson85,0,0,0,0,"@CardPurchaser Even though it's Red/Yellow, feels like it's close enough to a Wine/Gold color match... 😅😅😅 https://t.co/5meIzhy8Mr"
787,entirelybeloved,1,0,0,0,all i ever needed was your red wine voice.
788,foxoscarfox972,0,0,0,0,@ErrolWebber @united I’m in South of France having a glass of red wine!
789,oreilly34ykzgy,1,0,0,0,"Kraft Red Wine Vinaigrette Salad Dressing (16 fl oz Bottle) TUBOVQ4

https://t.co/ras5MoFYeG"
790,runningprofits,0,0,0,0,"UK's Most Shorted 

 50MA key resistance in this bear market 
 ex. #ASC chart  👇50MA  black line

#BOO #WINE #FEVR #OCDO #CURY #EZJ   all &gt; 50MAs

👇table green/red per MA

MAY be significant (need &gt;3 above 50MA trend change)

https://t.co/yBOrekIJFn  will be live this week🎉 https://t.co/UYKIf4DcSU"
791,toowoombaradio,1,0,0,0,14. Red Red Wine - UB40
792,billieontv,1,0,0,0,@whenufantasize did u dress up for halloween i spilled beer on your friend i’m not sorry a golf swing and a trampoline maybe we’ll do this again tracksuit and a pony tail you hide the body all that yoga have you red wine and aginger ale but you would make fun of me for sure
793,castawayinlondo,1,0,0,0,"Made a chipotle honey hot sauce for the fried chicken and 🔥 🤤 ♥️ 

Chipotle peppers 
Honey 
Tomato paste 
Red wine vinegar 
Brown sugar
Garlic
Cayenne 
Worcestershire sauce 
Soy
Lime juice https://t.co/ScS6XjSqhp"
794,katemarywatt,0,0,0,0,@HWarlow And look - someone has kindly poured you &amp; I a glass of red wine!🤣
795,artofcrmb,0,0,0,0,"Red or white?

Here are the 5th &amp; 6th Holiday designs available on Apparel and Hard Goods.
https://t.co/jB60HfrnSK

#christmas #holidays #wine #red #white#shirt #apparel #tasty #yummy https://t.co/LTBZBA3fCl"
796,andrewzimmern,1,0,0,0,"I love this pasta with braised pork, red wine &amp; pancetta. The pork lends this sauce its fattiness, the wine gives a balanced acidity and the pancetta delivers all the wholesome saltiness. Get the recipe here: https://t.co/UxfXIBL6Sm https://t.co/YERX2xQUnk"
797,Kaiserin_Mandie,1,0,0,0,Megan Thee Stallion - Red Wine
798,redlinebeerand1,0,0,0,0,Just added Voodoo Ranger Juice Force Hazy Imperial IPA by #newbelgium to our menu https://t.co/gqV52e6pV7
799,nicolasmejiar,1,0,0,0,"My drinking life lasted 11 years from 18 to 29 years old

I wasn’t diagnosed as an alcoholic. I didn't touch bottom nor a tragic event happened to me.

My last drink was half glass of red wine on December 31st. 2005"
800,blk_apothecary,1,0,0,0,Red wine and hibiscus looks way too much alike. 😩😂 don’t make the mistake if you drink cold tea
801,57Ives,0,0,0,0,@RyanR2021 Bought some red and black wine gums yesterday dad and got star struck because they are united colours and you support them
802,AugustWest61817,1,0,0,0,"@ThatEricAlper Red wine and Ambien, you’re talking shit again…"
803,pen_sachi,0,0,0,0,"The battle of the Piston-Fillers. They both perform well in their functionality, but the Sailor has the upper hand with the bigger ink tank capacity of 0.9 ml compared to the Pilot's 0.7 ml.

Pens in frame:
SAILOR 1911 Realo - Wine Red
PILOT Custom Heritage 92 - Demonstrator Blue https://t.co/x2l2UrhrtE"
804,s500rick,1,0,0,0,@MCmuckraker @andrewdc_ She must have it confused with expensive red wine
805,Woodbridge_Wine,0,0,0,0,"Dark, complex, magical… we were just describing our Red Blend but way to make it about you, Scorpio."
806,UKJay71,1,0,0,0,"@Damon_BPHR Red wine comes with age Damon - I hated it when younger too. Crimes is a good bottle - not the Coffee one though. Try The Guvnor from majestic. I was surprised 👍
https://t.co/3DVg2I4Sgd"
807,puvungna,1,0,0,0,"Recipe: This chicken dish epitomizes tasty, home-style French cooking: Poulet au Vinaigre uses red wine vinegar, shallots and garlic to flavor the bird. https://t.co/rlx3kz6pLJ https://t.co/kBMBTGEIEE"
808,DavidFl62347328,1,0,0,0,@Backpainandwine If you have a spare room you can let one or two stay with you and share your red wine
809,xockkstar,1,0,0,0,"@flowerbin009 btw, if you're into BN, I highly recommend you to check out the music of G.Soul and Jiwoo. They have that style of music that makes you want to have a glass of red wine in the rain. DPR CREAM also has a similar style, as does eaJ."
810,Damon_BPHR,1,0,0,0,"@UKJay71 I know you was pal. I’ve just started liking red wine, never been keen on it before. 19 crimes Merlot I like, if that’s anygood, might be the lambrini of red 🤣"
811,KennySteakHouse,0,1,0,0,"Happy Wine Tuesday!! All wines by the glass wines are 1/2 off. Whether you’re a red or white wine person, you’ve got plenty of options here at Kenny’s. 

#steakhouse #greeley #kennysgreeley #localbusiness https://t.co/VwwWrPSjSs"
812,Preston_Bar,2,0,0,0,"🍷🔴🍷 RED RED WINE 🍷🔴🍷

🚨 Announcement: Preston decrees that it is officially red wine season! 🚨 

🌹 We’ve got a great wine selection here in Oakwood and everyone is currently loving the reds! Featuring wines from South Africa, Argentina, and even Romania 🇿🇦🇦🇷🇷🇴 https://t.co/FtBMENCmRG"
813,CarolFrancoi,1,0,0,0,@JulsOfDenile @AdamParkhomenko RED WINE 🍷 https://t.co/rCzVCzBspP
814,Charmzie_,1,0,0,0,@KameronBennett UB40 - Red Red Wine... unless that's just me lol 😅
815,LobsterDragon,0,0,0,0,"Weird, old, wine mums always look the same in Greece
Short, badly maintained (fake) red hair
Darker skin
Horrible earrings
Always smell of cigarettes and cheap perfume
Complaining about anything and anyone
Smoker's cough
Growly voice
Do they come from an assembly line or smth?!"
816,SamadKYCPE,1,0,0,0,"I just need to find a place for three weeks and work but sleep in the morning, maybe write a little bit, have a glass of red wine"
817,samdona68870733,1,0,0,0,"@mmpadellan @elonmusk You are a typical hipster hypester. Headline “Musk fires CEO” That dDH got $45M! Hope he fires that employee that spent 2 hrs “at work “ so she could get her lunch, nap and  red wine"
818,CoverCouch,1,0,0,0,"👍 $247.33

Cover for KARLSTAD Stand alone chaise longue - Step Melange Red Wine Fabric
https://t.co/iGmRn6pjTe https://t.co/XZrOgV4RUh"
819,philoparisblues,1,1,0,0,"Red wine is for fruit? Ok…cause white wine is thin…so that’s for vegetables? Be cool, yeah. But whiskey is totally burnt? See you had to know it! So what’s like idk like meats and shit? Champagne is needs honey! That simple? You didn’t wanna know it! Ya know v"
820,MonstrousHaiku,0,0,0,0,Sad priest strolls to trap; Wine red charlatan in river; Bitter lemon crab.
821,richardquan2013,1,0,0,0,"@ClaireFox5DC @BarrelOakWine @fox5dc Red wine has been said to be good for your heart/circulation,etc. by several nonprofit and medical organizations but how much sipping I guess is the question.🇨🇦❤️🇺🇸🛰🧌🚀🙈😀🚒🚑🚓"
822,cowdavid1961,1,0,0,0,Discharged myself on many occassion. Once rubbled drinking red wine under the hospital bed sheets. Let's face it. Recovery when able is best done at home. https://t.co/9YSAbxUs1u
823,nicktompan,0,0,0,0,Red Wine: A Tonic or a Poison for Your Health? | Nature's Real Health https://t.co/Qb75PxxA33
824,Manchu_Wolf,1,0,0,0,Today times onions with mushrooms and some red wine vinegar https://t.co/1TN7EnrPqd
825,CrazyCookBot1,1,0,0,0,Hungry out there?  Here's our latest recipe: First add 31 teaspoon Fonio. Then combine with 53g ice cream. Last but not least add 93ml red wine. Now shake for 44 minutes. Enjoy!.
826,angelpoisoned,1,0,0,0,"It's summer time and I hang on the vine
They're gonna make me into sweet red wine
Hanging around like a fruit on a tree
Waiting to be picked, come on cut me free"
827,ovoalixo,1,0,0,0,"@mamamorgann A mixture of peroxide, dish soap, and water got red wine out of my linen! And then delicate cycle with oxy clean white out safe for colors- for some reason it works better than the regular."
828,TwoKingsVE,0,0,0,0,"Vintage Murano Febland, Ruby Red &amp; Clear Glass Wine Decanter with etched floral design and original Stopper https://t.co/Ohoxd5Kq42 via @Etsy 

For #sustainableliving, #shopsmall, #shopvintage #ChristmasIsComing"
829,Jeanne_164,0,0,0,0,"[Good Wine Recommendation-American Famous Zhuang Works No.1 Dry Red Wine] Napa Valley, California https://t.co/WD5hD8dyuR"
830,Stannary_Wine,0,0,0,0,"After a forced break of some three years, the Stannary dinners returned to their home in Kennington. The theme: 2000 Red Burgundy and 2014 White Burgundy. Read the full article by our Director Sam Clarke on the glorious dinner here: https://t.co/s3XUzaxi7y https://t.co/OFNHZ6okx4"
831,ChiefChyka,1,0,0,0,"Travel
Buy every perfume I like (and can afford)
Travel
Monthly Massages 
Travel
Scented candles
Red wine
Buy and buy and buy books
Free hugs 🙊
Travel
Listen to Sam Cooke, Yanni, Frank Sinatra, Samara Joy https://t.co/MBDOtIBsDL"
832,sandya418,1,0,0,0,"@ClownWorld_ Bono explained how he had an allergy to salicylates found in things like red wine, which causes his “head to swell up like a balloon” or prompts him to “fall asleep somewhere”.
His wife further explained https://t.co/pMB19jMiK5"
